1812;Posta de Salud Rural Santa Inés;NULL;-1;6107
1813;Posta de Salud Rural El Manzano;NULL;-1;6107
1814;Posta de Salud Rural Llallauquén;NULL;-1;6107
1815;Posta de Salud Rural Popeta;NULL;-1;6115
1816;Posta de Salud Rural Cerrillos (Rengo);NULL;-1;6115
1817;Posta de Salud Rural Corcolén;NULL;-1;6109
1818;Posta de Salud Rural Lo de Lobos;NULL;-1;6115
1819;Posta de Salud Rural Las Viñas;NULL;-1;6206
1820;Posta de Salud Rural Zúñiga;NULL;-1;6117
1821;Posta de Salud Rural Pencahue;NULL;-1;6117
1822;Posta de Salud Rural Rinconada;NULL;-1;6117
1823;Posta de Salud Rural El Tambo;NULL;-1;6117
1824;Posta de Salud Rural Larmahue;NULL;-1;6113
1825;Posta de Salud Rural Santa Amelia;NULL;-1;6113
1826;Posta de Salud Rural Patagua Orilla;NULL;-1;6113
1827;Posta de Salud Rural Patagua Cerro;NULL;-1;6113
1828;Posta de Salud Rural Roma;NULL;-1;6301
1829;Posta de Salud Rural El Durazno (Las Cabras);NULL;-1;6107
1830;Posta de Salud Rural Puente Negro;NULL;-1;6301
1831;Posta de Salud Rural La Dehesa;NULL;-1;6308
1832;Posta de Salud Rural Agua Buena;NULL;-1;6301
1833;Posta de Salud Rural Tinguiririca;NULL;-1;6303
1834;Posta de Salud Rural Huemul (Chimbarongo);NULL;-1;6303
1835;Posta de Salud Rural Codegua;NULL;-1;6303
1836;Posta de Salud Rural San Juan de La Sierra;NULL;-1;6303
1837;Posta de Salud Rural Yáquil;NULL;-1;6305
1838;Posta de Salud Rural Puquillay Bajo;NULL;-1;6305
1839;Posta de Salud Rural Quinahue;NULL;-1;6310
1840;Posta de Salud Rural Isla de Yáquil;NULL;-1;6310
1841;Centro de Salud Familiar de Palmilla;NULL;722952486;6306
1842;Posta de Salud Rural Pupilla;NULL;-1;6306
1843;Posta de Salud Rural San José del Carmen;NULL;-1;6306
1844;Posta de Salud Rural Santa Irene;NULL;-1;6306
1845;Posta de Salud Rural Apalta;NULL;-1;6310
1846;Posta de Salud Rural Guindo Alto;NULL;-1;6310
1847;Posta de Salud Rural Pumanque;NULL;-1;6309
1848;Posta de Salud Rural Población;NULL;-1;6307
1849;Posta de Salud Rural Los Cardos;NULL;-1;6307
1850;Posta de Salud Rural Molineros;NULL;-1;6309
1851;Posta de Salud Rural Calleuque;NULL;-1;6307
1852;Posta de Salud Rural Pailimo;NULL;-1;6204
1853;Posta de Salud Rural Cahuil;NULL;-1;6201
1854;Posta de Salud Rural El Membrillo;NULL;-1;6304
1855;Posta de Salud Rural Pupuya;NULL;-1;6205
1856;Posta de Salud Rural Alto Ramírez;NULL;-1;6201
1857;Posta de Salud Rural Rapel (Navidad);NULL;-1;6205
1858;Posta de Salud Rural Quelentaro;NULL;-1;6203
1859;Posta de Salud Rural San Vicente de Pucalán;NULL;-1;6205
1860;Posta de Salud Rural Auquinco;NULL;-1;6302
1861;Posta de Salud Rural Orilla de Auquinco;NULL;-1;6302
1862;Posta de Salud Rural Bucalemu (Paredones);NULL;-1;6206
1863;Posta de Salud Rural San Pedro de Alcántara;NULL;-1;6206
1864;Posta de Salud Rural Rinconada de Alcones;NULL;-1;6204
1865;Posta de Salud Rural Candelaria ( Chépica);NULL;-1;6302
1866;Posta de Salud Rural Puquillay Alto;NULL;-1;6305
1867;Posta de Salud Rural Lo Cartagena;NULL;-1;6115
1868;Posta de Salud Rural Nilahue Cornejo;NULL;-1;6309
1869;Posta de Salud Rural Cardonal de Panilonco;NULL;-1;6201
1870;Posta de Salud Rural Ranguil;NULL;-1;6304
1871;Posta de Salud Rural San Roberto;NULL;-1;6113
1872;Posta de Salud Rural San José de Marchigue;NULL;-1;6113
1873;Posta de Salud Rural Lo Moscoso;NULL;-1;6308
1874;Posta de Salud Rural Pulin;NULL;-1;6203
1875;Posta de Salud Rural La Cabaña;NULL;-1;6304
1876;Posta de Salud Rural Olivar Bajo;NULL;-1;6111
1877;Posta de Salud Rural Peor Es Nada;NULL;722923125;6303
1878;Posta de Salud Rural Cocalan;NULL;-1;6107
1879;Posta de Salud Rural Idahue;NULL;-1;6117
1880;COSAM Centro 1 de Rancagua;Calle Freire 339;-1;6101
1881;COSAM Santa Cruz;Pasaje Los Língues 125;722822907;6310
1882;Centro Comunitario de Salud Familiar San Rafael;NULL;722222750;6101
1883;Centro Comunitario de Salud Familiar Dr. Eduardo de Geyter;Calle Santa Adela 769;722338592;6101
1884;Centro Comunitario de Salud Familiar Ciudad de Paju;Calle Los Arcángeles 1249;722270126;6101
1885;Centro Comunitario de Salud Familiar Guacarhue;NULL;-1;6114
1886;Centro Comunitario de Salud Familiar Consultorio Chacabuco;NULL;-1;6301
1887;SAPU Enrique Dintrans;Avenida Baquedano 626;98175327;6101
1888;SAPU Eduardo de Geyter;Calle Almarza 1064;71356196;6101
1889;SAPU Abel Zapata;Calle Bombero Villalobos 10;71356390;6101
1890;SAPU María Latiffe;NULL;722252395;6101
1891;SAPU Machalí;Calle Miranda 420;722411800;6108
1892;SAPU Oriente de San Fernando;NULL;721683812;6301
1893;SAR Oriente;NULL;722329273;6101
1894;Vacunatorio y Sala de Procedimientos Patricia Rojas Gajardo;Avenida Monseñor Larraín, box 2 y 3 interior Centro Médico 1172;942114063;6301
1895;Centro Comunitario de Salud Familiar Chumaquito;Calle Camino El Descanso, sector Chumaquito 21;722975703;6116
1896;Centro Comunitario de Salud Familiar Angostura;NULL;-1;6301
1897;Integramédica Rancagua;Calle Tte. Coronel José Bernardo Cuevas, Pisos 5 y 6 405;6006366666;6101
1898;Posta de Salud Rural Esmeralda;Calle Camino Rosario – Quinta de Tilcoco, Sector Esmeralda 5891;961565512;6115
1899;Vacunatorio y Sala de Procedimientos Carolina Díaz González;Calle Carampangue, oficina B 536;966077721;6301
1900;Centro de Imagenología Médica Imagensalud;Calle Carampangue 608;722585405;6301
1901;Centro Médico Vida Rengo;Avenida Bisquert, Local 4 y 5 Edificio Valencia 354;950612198;6115
1902;Centro Comunitario de Salud Familiar Santa Teresa;Calle Patria Nueva, Población Santa Teresita 497;722746985;6108
1903;Centro Comunitario de Salud Familiar Paniahue;Calle Camilo Henríquez, Paniahue 360;722824898;6310
1904;Laboratorio Clínico Dr. Mejía;Calle Estado 47;722239792;6101
1905;Centro Comunitario de Salud Familiar Villa Longaví;Calle 1 Oriente 343;-1;7403
1906;Posta de Salud Rural Quinamávida;NULL;-1;7402
1907;Centro Comunitario de Salud Familiar Yerbas Buenas;Pasaje Los Avellanos, Población Yerbas Buenas 1180;-1;7401
1908;Centro Comunitario de Salud Familiar Carlos Trupp;NULL;-1;7101
1909;Centro Comunitario de Salud Familiar Chacarillas;Calle Piedra de la Iglesia 1040;-1;7102
1910;Sanitos Vacunatorio y Centro de Salud Integral;Calle Carmen, Edificio Torre, Oficina 401 775;-1;7301
1911;Vacunatorio Centro Médico Clínica Linares;Calle San Martín 669;-1;7401
1912;Centro de Diálisis Nefrodial;Avenida Brasil 861;732212584;7401
1913;Centro Comunitario de Salud Familiar Buenos Aires;Avenida Buenos Aires 355;-1;7404
1914;Policlínico Centro de Cumplimiento Penitenciario Femenino de Talca;Km Camino a San Clemente 9;712532952;7101
1915;Policlínico Centro de Cumplimiento Penitenciario de Talca;Calle 4 Norte 550;712533511;7101
1916;Policlínico de Funcionarios de Gendarmería de Chile Talca;Calle 4 Norte 520;712533196;7101
1917;Policlínico Centro de Cumplimiento Penitenciario de Cauquenes;NULL;732612037;7201
1918;Policlínico Centro de Cumplimiento Penitenciario de Curicó;Avenida Camilo Henriquez 35;752576505;7301
1919;Policlínico Centro de Cumplimiento Penitenciario de Linares;Calle Valentín Letelier 326;732613119;7401
1920;Centro de Diálisis Nephrocare;Calle Manuel Rogriguez 725;732216263;7401
1921;Instituto de Rehabilitación Infantil TELETÓN (Talca);NULL;712417600;7101
1922;Centro Comunitario de Salud Familiar San Máximo;NULL;-1;7109
1923;Centro Comunitario de Salud Familiar Villa Francia;Calle 29 Sur 1038;-1;7105
1924;Centro de Salud Familiar Constitución;Avenida Santa María 465;-1;7102
1925;Actividades gestionadas por la Dirección del Servicio para apoyo de la Red (S.S Del Maule);Calle 1 Norte 963;-1;7101
1926;PRAIS (S.S Del Maule);Calle 1 Norte 963;-1;7101
1927;Clínica Dental Móvil (Talca);Calle 1 Oriente 936;-1;7101
1928;Puesto Avanzado Militar de Emergencia (Talca);NULL;-1;7101
1929;Puesto Avanzado Militar de Emergencia (Curicó);NULL;-1;7301
1930;Puesto Avanzado Militar de Emergencia (Constitución);NULL;-1;7102
1931;Hospital Militar de Campaña (Talca);NULL;-1;7101
1932;Hospital Militar de Campaña (Argentina);NULL;-1;7301
1933;Puesto Avanzado Militar de Emergencia (Cauquenes);NULL;-1;7201
1934;Hospital de Campaña de Italia (Talca);NULL;-1;7101
1935;Hospital San Juan de Dios (Curicó);Calle Chacabuco 121;752565900;7301
1936;Hospital de Teno;NULL;752565510;7308
1937;Hospital de Molina;NULL;752565200;7304
1938;Hospital de Hualañé;NULL;752565451;7302
1939;Hospital de Licantén;NULL;752565760;7303
1940;Hospital Dr. César Garavagno Burotto (Talca);Calle 1 Norte 1990;712412700;7101
1941;Hospital de Curepto;Calle Pedro Antonio González 24;752565600;7103
1942;Hospital de Constitución;Calle Hospital 200;712411900;7102
1943;Hospital Presidente Carlos Ibáñez del Campo (Linares);Avenida Brasil 753;732566500;7401
1944;Hospital Dr. Abel Fuentealba Lagos de San Javier;Calle Riquelme 1131;732566300;7406
1945;Hospital San José (Parral);Calle Aníbal Pinto 1255;732566887;7404
1946;Hospital San Juan de Dios (Cauquenes);NULL;732567031;7201
1947;Hospital Dr. Benjamín Pedreros (Chanco);NULL;732566866;7202
1948;Centro Reproductivo Regional de Sangre;NULL;712209240;7101
1949;Centro CONIN Curicó;Calle Buen Pastor 737;722583670;7301
1950;Asociación Chilena de Seguridad AChS Talca;Calle 4 Norte 1610;712201401;7101
1951;Clínica del Maule;Calle 4 Norte 1650;712201800;7101
1952;Centro de Salud Mutual CChC Talca;Calle 2 Poniente 1372;712227481;7101
1953;Asociación Chilena de Seguridad AChS Curicó;Calle Carmen 321;752318159;7301
1954;Centro de Salud Mutual CChC Curicó;Avenida España 1191;752313036;7301
1955;Centro de Salud Mutual CChC Linares;Calle Freire 663;732210462;7401
1956;Centro de Salud Mutual CChC Constitución;Calle Mac-Iver 580;712204700;7102
1957;Clínica Enferdial;Calle 1 Norte 2010;712244360;7101
1958;Clínica Infantil;Calle 2 Oriente 1280;-1;7101
1959;Centro Médico Cordillera;Calle 10 Oriente 1361;-1;7101
1960;Vacunatorio Noemí Pérez;Calle Yungay 475;752318474;7301
1961;Vacunatorio Enfermería Integral;Calle Membrillar 747;-1;7301
1962;Megasalud S.A Centro Médico y Dental Talca;Calle 1 Poniente 1369;712228089;7101
1963;Clínica Regional Lircay;Calle 2 Poniente 1372;712209902;7101
1964;Clínica Regional de Curicó;Calle Carmen 321;752318159;7301
1965;Centro La Escalera;Calle 17 Norte 2745;712213016;7101
1966;Crea Chile;Calle 1 Sur 626;712212691;7101
1967;Nexos Ltda.;NULL;712212863;7101
1968;Asociación Chilena de Seguridad AChS Cauquenes;Calle Yungay 479;-1;7201
1969;Asociación Chilena de Seguridad AChS Parral;Calle Aníbal Pinto 247;-1;7404
1970;Casa de Reposo y Centro Integral Las Ilusiones (Apoyo Hospital de Talca);NULL;-1;7106
1971;Casa Juventud Obrera Católica (Obispado de Talca) (Apoyo Hospital de Talca);NULL;-1;7109
1972;Centro Médico y Dental de Carabineros de Chile VII Zona Maule;Calle 4 Norte 687;712971042;7101
1973;Clínica Universidad Católica Del Maule;Calle 2 Sur 1525;712635600;7101
1974;Consultorio Prefectura Carabineros Curicó;Calle San Martín 610;752275025;7301
1975;Consultorio Prefectura Carabineros Linares;Calle Valentin Letelier 376;732673013;7401
1976;Centro de Salud Mutual CChC Cauquenes;Calle Chacabuco 460;732512387;7201
1977;Centro De Salud Familiar A.S. Betty Muñoz Arce (Ex Sol de Septiembre);Calle Piloto Marcelo Oxilia 1550;800500706;7301
1978;Centro de Salud Familiar Miguel Ángel Arenas López;Avenida Balmaceda 179;800500705;7301
1979;Centro de Salud Familiar Colón;NULL;800500703;7301
1980;Centro de Salud Familiar Curicó Centro;Avenida Freire 189;800500704;7301
1981;Centro de Salud Familiar Lontué;NULL;752471055;7304
1982;Centro de Salud Familiar José Dionisio Astaburuaga;NULL;800500712;7101
1983;Centro de Salud Familiar La Florida;NULL;800500714;7101
1984;Centro de Salud Familiar Dr. Julio Contardo Urzúa;NULL;712411103;7101
1985;Centro de Salud Familiar Valentín Letelier;NULL;800500709;7401
1986;Centro de Salud Familiar San Juan Dios;NULL;800500708;7401
1987;Centro de Salud Familiar Villa Alegre;Avenida Francisco Antonio Encina 141;732381585;7407
1988;Centro de Salud Familiar Arrau Méndez;NULL;732463563;7404
1989;Centro de Salud Familiar Pencahue;Calle Fernando Parot Silva 148;711971379;7107
1990;Centro de Salud Familiar San Clemente;NULL;712621250;7109
1991;Centro de Salud Familiar Maule;Calle Balmaceda 580;712631192;7105
1992;Centro de Salud Familiar Pelarco;Calle Catedral 50;712657143;7106
1993;Centro de Salud Familiar Cumpeo;NULL;752661010;7108
1994;Centro de Salud Familiar Alcalde Francisco Sepúlveda Salgado;Calle Adolfo Novoa 236;-1;7402
1995;Centro de Salud Familiar Ignacio Carrera Pinto;Avenida Marcial Cáceres 48;732620666;7408
1996;Centro de Salud Familiar Panimávida;NULL;732361057;7402
1997;Centro de Salud Familiar Amanda Benavente;Calle 1 Norte 160;732411276;7403
1998;Centro de Salud Familiar Marta Estévez;NULL;732421299;7405
1999;Centro de Salud Familiar Dr. Pedro Rivas Pinochet;NULL;732556069;7203
2000;Centro de Salud Familiar Oscar Bonilla;NULL;800500707;7401
2001;Centro de Salud Familiar San Rafael (San Rafael);NULL;752310453;7110
2002;Centro de Salud Familiar Sagrada Familia;NULL;752451009;7307
2003;Centro de Salud Familiar Villa Prat;NULL;752565340;7307
2004;Centro de Salud Familiar Vichuquén;NULL;742400405;7309
2005;Centro de Salud Familiar Romeral;Pasaje Luis Saiz Romeral 196;752431024;7306
2006;Centro de Salud Familiar Armando Williams;NULL;732512433;7201
2007;Centro de Salud Familiar Sarmiento;NULL;752351002;7301
2008;Centro de Salud Familiar Carlos Trupp;NULL;800500711;7101
2009;Centro de Salud Familiar Cerro Alto;NULL;800500702;7102
2010;Centro de Salud Familiar Rauco;NULL;752441230;7305
2011;Centro de Salud Familiar Empedrado;NULL;712671583;7104
2012;Centro de Salud Familiar Morza;NULL;752565350;7308
2013;Centro de Salud Familiar Comalle;NULL;752454247;7308
2014;Centro de Salud Familiar Los Niches;NULL;752510646;7301
2015;Centro de Salud Familiar Las Américas;Calle 19 Norte 3000;712213742;7101
2016;Centro de Salud Familiar Dr. Ricardo Valdés Hurtado;NULL;752513584;7201
2017;Centro de Salud Familiar Dr. Carlos Díaz Gidi;NULL;732633544;7406
2018;Centro de Salud Familiar Faustino González;Calle 17 Oriente 2360;-1;7101
2019;Posta de Salud Rural Limávida;NULL;62075340;7103
2020;Posta de Salud Rural Monterilla;NULL;975174961;7308
2021;Posta de Salud Rural Pilén;NULL;-1;7201
2022;Posta de Salud Rural El Manzano ( Teno);NULL;975174956;7308
2023;Posta de Salud Rural Santa Blanca;NULL;975174603;7308
2024;Posta de Salud Rural Palquibudi;NULL;42750292;7305
2025;Posta de Salud Rural El Parrón;NULL;-1;7305
2026;Posta de Salud Rural Pellines (Empedrado);NULL;-1;7104
2027;Posta de Salud Rural El Peumal;NULL;-1;7306
2028;Posta de Salud Rural El Calabozo;NULL;-1;7306
2029;Posta de Salud Rural Los Queñes;NULL;-1;7306
2030;Posta de Salud Rural Huaquén (Curepto);NULL;62075338;7103
2031;Posta de Salud Rural Pejerrey;NULL;-1;7401
2032;Posta de Salud Rural Tutuquén;NULL;-1;7301
2033;Posta de Salud Rural Chequenlemu;NULL;-1;7301
2034;Posta de Salud Rural Upeo;NULL;-1;7301
2035;Posta de Salud Rural Potrero Grande;NULL;-1;7301
2036;Posta de Salud Rural Cordillerilla;NULL;-1;7301
2037;Posta de Salud Rural Pichingal;NULL;-1;7304
2038;Posta de Salud Rural Itahue;NULL;-1;7304
2039;Posta de Salud Rural El Radal;NULL;-1;7304
2040;Posta de Salud Rural El Yacal;NULL;-1;7304
2041;Posta de Salud Rural La Huerta;NULL;98798862;7302
2042;Posta de Salud Rural Lora;NULL;-1;7303
2043;Posta de Salud Rural Duao de Licantén;NULL;-1;7303
2044;Posta de Salud Rural Iloca;NULL;-1;7303
2045;Posta de Salud Rural Llico (Vichuquén);NULL;-1;7309
2046;Posta de Salud Rural Lipimávida;NULL;-1;7309
2047;Posta de Salud Rural El Colo;NULL;-1;7202
2048;Posta de Salud Rural Rarín;NULL;-1;7309
2049;Posta de Salud Rural Camarico (Río Claro);NULL;-1;7108
2050;Posta de Salud Rural Porvenir;NULL;-1;7108
2051;Posta de Salud Rural Peñaflor;NULL;-1;7108
2052;Posta de Salud Rural Coipué (Curepto);NULL;56581256;7103
2053;Posta de Salud Rural Carrizalillo (Constitución );NULL;-1;7102
2054;Posta de Salud Rural Botalcura;NULL;711970543;7107
2055;Posta de Salud Rural Corinto;NULL;711970554;7107
2056;Posta de Salud Rural Tanhuao;NULL;-1;7107
2057;Posta de Salud Rural Colín;NULL;-1;7105
2058;Posta de Salud Rural Duao de Maule;NULL;-1;7105
2059;Posta de Salud Rural Quiñipeumo;NULL;-1;7105
2060;Posta de Salud Rural Peumo Negro;NULL;-1;7109
2061;Posta de Salud Rural La Placeta;NULL;-1;7109
2062;Posta de Salud Rural Punta de Diamante;NULL;-1;7109
2063;Posta de Salud Rural Las Lomas (San Clemente );NULL;-1;7109
2064;Posta de Salud Rural Mariposas;NULL;-1;7109
2065;Posta de Salud Rural Vilches;NULL;-1;7109
2066;Posta de Salud Rural Corralones;NULL;-1;7109
2067;Posta de Salud Rural Los Montes;NULL;-1;7109
2068;Posta de Salud Rural El Colorado;NULL;-1;7109
2069;Posta de Salud Rural La Suiza;NULL;-1;7109
2070;Posta de Salud Rural Maitenes;NULL;-1;7109
2071;Posta de Salud Rural Rapilermo;NULL;62075334;7103
2072;Posta de Salud Rural Gualleco;NULL;62075333;7103
2073;Posta de Salud Rural Calpún;NULL;62075335;7103
2074;Posta de Salud Rural Putú;NULL;-1;7102
2075;Posta de Salud Rural Buenos Aires;NULL;-1;7109
2076;Posta de Salud Rural Nirivilo;NULL;-1;7406
2077;Posta de Salud Rural Rastrojos;NULL;-1;7406
2078;Posta de Salud Rural Villavicencio;NULL;-1;7406
2079;Posta de Salud Rural Huerta;NULL;-1;7406
2080;Posta de Salud Rural Melozal;NULL;-1;7406
2081;Posta de Salud Rural Caliboro;NULL;-1;7406
2082;Posta de Salud Rural El Sauce de San Javier;NULL;-1;7406
2083;Posta de Salud Rural Estación;NULL;-1;7407
2084;Posta de Salud Rural Putagán;NULL;-1;7407
2085;Posta de Salud Rural Lagunillas ( Villa Alegre );NULL;-1;7407
2086;Posta de Salud Rural Peñuelas;NULL;-1;7407
2087;Posta de Salud Rural Orilla de Maule;NULL;56680264;7408
2088;Posta de Salud Rural Maitencillo (Yerbas Buenas);NULL;56680258;7408
2089;Posta de Salud Rural Maule Sur;NULL;-1;7402
2090;Posta de Salud Rural Palmilla (Linares);NULL;-1;7401
2091;Posta de Salud Rural Embalse Ancoa;NULL;-1;7401
2092;Posta de Salud Rural Peumal;NULL;-1;7406
2093;Posta de Salud Rural Vega de Salas;NULL;-1;7401
2094;Posta de Salud Rural Chupallar;NULL;-1;7401
2095;Posta de Salud Rural Los Hualles;NULL;-1;7401
2096;Posta de Salud Rural Las Cañas;NULL;-1;7102
2097;Posta de Salud Rural Miraflores;NULL;-1;7403
2098;Posta de Salud Rural Huimeo;NULL;-1;7403
2099;Posta de Salud Rural Mesamávida (Los Ángeles);NULL;-1;7403
2100;Posta de Salud Rural La Quinta;NULL;-1;7403
2101;Posta de Salud Rural San José (Longaví);NULL;-1;7403
2102;Posta de Salud Rural Loma de Vásquez;NULL;-1;7403
2103;Posta de Salud Rural Piguchén (Retiro);NULL;93229737;7405
2104;Posta de Salud Rural Villaseca;NULL;732971048;7405
2105;Posta de Salud Rural Talhuenes;NULL;732971042;7405
2106;Centro Comunitario de Salud Familiar Camelias;NULL;732971043;7405
2107;Posta de Salud Rural San Marcos (Retiro);NULL;98426610;7405
2108;Posta de Salud Rural Copihue;NULL;78526759;7405
2109;Posta de Salud Rural Los Canelos (Parral);NULL;-1;7404
2110;Posta de Salud Rural Bullileo;NULL;-1;7404
2111;Posta de Salud Rural Digua;NULL;-1;7404
2112;Posta de Salud Rural Catillo;NULL;-1;7404
2113;Posta de Salud Rural Perquilauquén;NULL;-1;7404
2114;Posta de Salud Rural Tapihue;NULL;-1;7201
2115;Posta de Salud Rural Cayurranquil;NULL;-1;7201
2116;Posta de Salud Rural Santo Toribio;NULL;-1;7201
2117;Posta de Salud Rural Quella;NULL;-1;7201
2118;Posta de Salud Rural Tres Esquinas (Cauquenes);NULL;-1;7201
2119;Posta de Salud Rural Cancha de Los Huevos;NULL;-1;7201
2120;Posta de Salud Rural Coronel;NULL;-1;7201
2121;Posta de Salud Rural Lomas de Putagán;NULL;-1;7402
2122;Centro Comunitario de Salud Familiar Pelluhue;NULL;996586577;7203
2123;Posta de Salud Rural Chovellén;NULL;-1;7203
2124;Posta de Salud Rural Pahuil;NULL;-1;7202
2125;Posta de Salud Rural Loanco;NULL;-1;7202
2126;Posta de Salud Rural Santa Olga;NULL;-1;7102
2127;Posta de Salud Rural Los Quillayes (Sagrada Familia);NULL;82343355;7307
2128;Posta de Salud Rural Vara Gruesa;NULL;-1;7401
2129;Posta de Salud Rural El Carmen( Longaví);NULL;-1;7403
2130;Posta de Salud Rural El Bolsico;NULL;-1;7108
2131;Posta de Salud Rural El Aromo;NULL;-1;7406
2132;Posta de Salud Rural Esperanza;NULL;-1;7407
2133;Posta de Salud Rural Santa Elena (San Clemente);NULL;-1;7109
2134;Posta de Salud Rural Las Lomas (Curepto);NULL;96510234;7103
2135;Posta de Salud Rural Los Carros;NULL;-1;7404
2136;Posta de Salud Rural Monte Flor;NULL;-1;7404
2137;Posta de Salud Rural Fuerte Viejo;NULL;-1;7404
2138;Posta de Salud Rural Tres Esquinas (Molina);NULL;-1;7304
2139;Posta de Salud Rural Santa Delfina;NULL;732971040;7405
2140;Posta de Salud Rural San Ramón (Retiro);NULL;732971049;7405
2141;Posta de Salud Rural La Pesca;NULL;-1;7303
2142;Posta de Salud Rural Barba Rubia;NULL;752544676;7302
2143;Posta de Salud Rural Espinalillo;NULL;752544675;7302
2144;Posta de Salud Rural San Víctor Álamos;NULL;-1;7401
2145;Posta de Salud Rural Lomas de la Tercera;NULL;-1;7403
2146;Posta de Salud Rural Santa Rosa (Sagrada Familia);NULL;752471701;7307
2147;Posta de Salud Rural Huencuecho;NULL;711971598;7106
2148;Posta de Salud Rural Llancanao;NULL;-1;7401
2149;Posta de Salud Rural Estancilla;NULL;62075337;7103
2150;Posta de Salud Rural El Cardonal;NULL;-1;7202
2151;Posta de Salud Rural Los Robles (Río Claro);NULL;-1;7108
2152;Posta de Salud Rural El Manzano (Pelarco );NULL;711971598;7106
2153;Posta de Salud Rural Linares de Perales;NULL;-1;7105
2154;Posta de Salud Rural Batuco;NULL;57986688;7107
2155;Posta de Salud Rural El Porvenir;NULL;-1;7301
2156;Posta de Salud Rural Chequén;NULL;-1;7109
2157;Posta de Salud Rural Puipuyén;NULL;56680265;7408
2158;Posta de Salud Rural La Vega (Chanco);NULL;-1;7202
2159;Posta de Salud Rural Boyeruca;NULL;-1;7309
2160;Posta de Salud Rural Bajos de Huenutil;NULL;-1;7404
2161;Posta de Salud Rural Talquita;NULL;-1;7404
2162;Posta de Salud Rural Las Palmas de Toconey;NULL;711970552;7107
2163;Posta de Salud Rural Quilhuine;NULL;-1;7202
2164;Posta de Salud Rural Raúl Folleraux;NULL;975174826;7308
2165;Posta de Salud Rural Santa Sofía;NULL;-1;7201
2166;Posta de Salud Rural Pocillas;NULL;-1;7201
2167;Posta de Salud Rural La Obra (Curicó);NULL;-1;7301
2168;Posta de Salud Rural Lagunillas (Chanco);NULL;-1;7202
2169;Posta de Salud Rural Floresta;NULL;-1;7402
2170;Posta de Salud Rural La Orilla (Parral);NULL;-1;7404
2171;Posta de Salud Rural Mercedes;NULL;-1;7101
2172;Posta de Salud Rural Las Toscas;NULL;-1;7401
2173;Posta de Salud Rural Sauzal;NULL;-1;7201
2174;Posta de Salud Rural Villa Baviera;NULL;-1;7404
2175;Posta de Salud Rural El Plumero;NULL;42750286;7305
2176;Posta de Salud Rural La Mina;NULL;-1;7109
2177;Posta de Salud Rural Santa Rita;Calle Sector Santa Rita 62;711971598;7106
2178;Posta de Salud Rural Pangue Arriba;NULL;-1;7110
2179;PRAIS (S.S Del Maule);Calle 1 Oriente 936;-1;7101
2180;COSAM de Linares;Calle O'Higgins 892;732633839;7401
2181;COSAM Del Maule;Calle 1 Norte 963;712411681;7101
2182;Centro Comunitario de Salud Familiar Prosperidad;Calle Monte Patria 455;752566450;7301
2183;Centro Comunitario de Salud Familiar Brilla el Sol;Pasaje 12 ½ Sur 1250;752412281;7101
2184;Centro de Salud Familiar Luis Navarrete Carvacho;NULL;732567240;7401
2185;Centro Comunitario de Salud Familiar Los Olivos;NULL;732462559;7404
2186;Centro Comunitario de Salud Familiar Chile Nuevo;NULL;-1;7109
2187;Centro Comunitario de Salud Familiar Población Fernández;NULL;732567230;7201
2188;Centro Comunitario de Salud Familiar Lo Figueroa;NULL;711970620;7107
2189;Centro Comunitario de Salud Familiar Rosita O'Higgins;Calle Población Rosita O'Higgins 24;732512724;7201
2190;Centro Comunitario de Salud Familiar Faustino González;Calle 14 Oriente 2096;-1;7101
2191;Centro Comunitario de Salud Familiar Doña Carmen de Sarmiento;Calle Villa Doña Carmen Los Pensamientos 579;-1;7301
2192;Centro Comunitario de Salud Familiar Los Cristales;NULL;-1;7403
2193;Centro Comunitario de Salud Familiar San Pablo;NULL;732324931;7406
2194;Centro Comunitario de Salud Familiar Loma de Las Tortillas;NULL;-1;7407
2195;Centro Comunitario de Salud Familiar Los Robles;NULL;732971051;7405
2196;Centro Comunitario de Salud Familiar Nuevo Horizonte;NULL;-1;7101
2197;Centro Comunitario de Salud Familiar Aurora;NULL;-1;7109
2198;SAR Aguas Negras;NULL;-1;7301
2199;SAR Bombero Garrido;Calle Apóstol Andrés 2075;-1;7301
2200;SAPU Curicó Centro;Calle Freire 189;752324007;7301
2201;SAPU José Dionisio Astaburuaga;Calle 6 y 7 Oriente con 12 Norte 1375;712227160;7101
2202;SAR La Florida;NULL;712232023;7101
2203;SAPU Julio Contardo Urzúa;Calle 15 Sur con 10 Oriente 1630;712635835;7101
2204;SAR San Juan de Dios de Linares;NULL;732633217;7401
2205;SAR Parral;Calle Delicias 149;-1;7404
2206;SAR San Clemente;NULL;-1;7109
2207;SAPU Amanda Benavente;Calle 1 Norte 160;732566220;7403
2208;SAPU Oscar Bonilla;NULL;732633227;7401
2209;SAR Dr. Juan Saavedra Macaya;Calle Balmaceda 680;-1;7201
2210;SAPU Carlos Trupp;Calle 30 Oriente 8 Sur 2995;712635840;7101
2211;SAPU Cerro Alto;NULL;712672934;7102
2212;SAPU Las Américas;Calle 6 Oriente con 19 Norte 3040;712635822;7101
2213;Laboratorio Clínico Médicos Asociados de Curicó;Calle Peña 590;-1;7301
2214;Integramédica Talca;Calle 1 Norte 1546;-1;7101
